event_id,user_id,session_id,time,session_time,platform,device_type,country,region,city,ip,referrer,landing_page,browser,utm_source,utm_campaign,utm_medium,utm_term,utm_content,domain,query,path,hash,title
3006007059099618,3183619320137957,8813952940680272,2019-06-08 07:57:21.477,2019-06-08 07:57:21.477,Mac OS X 10.14.5,Desktop,China,Shanghai,Shanghai,101.230.253.18,http://10.85.251.10:9997/login?cid=5bXdOoVKJR&username=15021652879-S-UC4CZEVVPN,www.wework.cn/,Apple Mail 605.1.15,guest-wifi,,,,,www.wework.cn,?utm_source=guest-wifi,/,,WeWork 全球创造者社区，不仅是联合办公
4566474414953855,983439164037418,8749490410247797,2019-06-08 07:57:28.006,2019-06-08 07:57:28.006,Android,Mobile,China,Shanghai,Shanghai,210.13.104.146,http://10.183.204.10:9997/login?cid=cZjUaI70wJ&username=15221652797-S-FSQPJSOEOD,www.wework.cn/,QQ Browser Mobile 8.1,guest-wifi,,,,,www.wework.cn,?utm_source=guest-wifi,/,,WeWork 全球创造者社区，不仅是联合办公
4960133418922831,2971476347701205,1220361251981816,2019-06-08 07:57:38.229,2019-06-08 07:57:38.229,iOS 12.2,Mobile,China,Guangdong,Guangzhou,14.18.29.106,https://m.baidu.com/baidu.php?sc.a00000apJPO0FYNyJS8nmbmp3QDyX0xyG7j3bInflnMpob_v13FcL39esNtEGfC29bW3PXD6FZHEaVFb6YaFjaFPUFI-UeD-x7ygDSChx-f7sJxr_8UumIfsYJg9KE0mfDiAbM9iOXx_Vne7ZfO_p6Vaz35siEO-dZYFMPhoFjs5pmj8hW-5n-c67IMZYfD0QjL_FlwKCjb6J8NdBf.DD_NR2Ar5Od6,www.wework.cn/activity/sh_bj_general,Mobile Safari UI/WKWebView 12.2,ads-baidu,l-can-闪投-WAP,cpc,link2,橱窗can,www.wework.cn,?utm_source=ads-baidu&utm_medium=cpc&utm_term=link2&utm_content=%E6%A9%B1%E7%AA%97can&utm_campaign=l-can-%E9%97%AA%E6%8A%95-WAP&ag_kwid=15916-41-65eb9dff4fc696af.bc258189f1f7f632_m,/activity/sh_bj_general,,WeWork 全球创造者社区，不仅是联合办公
4372242917479962,443100510338419,3021231737444151,2019-06-08 07:58:04.101,2019-06-08 07:51:58.001,Mac OS X 10.13.6,Desktop,China,Shanghai,Shanghai,58.37.161.157,https://sp0.baidu.com/9q9JcDHa2gU2pMbgoY3K/adrc.php?t=06KL00c00fAvB9s0qhdB0noJr0Zhp5VT00000n1dcNC00000rBy9Mm.THdLugIETh_0UWdBmy-bIfK15yckrHRYnvNhnj0vuH-brHD0IHY4n1m3nj97njRvPRRdfWT1fbRLPDNjnH9anW-jPYDdrfK95gTqFhdWpyfqn1c1n1R3PHmzrausThqbpyfqnHm0uHdCIZwsT1C,www.wework.cn/,Safari 12.0.3,ads-baidubrandzone,l-sha-PC品专,cpc,title,title,www.wework.cn,?utm_source=ads-baidubrandzone&utm_medium=cpc&utm_campaign=l-sha-PC%E5%93%81%E4%B8%93&utm_content=title&utm_term=title,/city/shanghai,,WeWork 全球创造者社区，不仅是联合办公
4696278132202056,3504381814715169,8520848773866432,2019-06-08 07:58:11.963,2019-06-08 07:55:47.224,Android 7.1.1,Mobile,China,Shanghai,Shanghai,223.104.210.91,https://m.so.com/s?q=%E4%B8%8A%E6%B5%B7%E5%B8%82%E6%84%9A%E5%9B%AD%E4%B8%9C%E8%B7%AF20%E4%B8%9C%E6%B5%B7%E5%B9%BF%E5%9C%BA&srcg=cs_oppo_2&nav=0&src=home,www.wework.cn/page/yanandonglu,Chrome Mobile 53.0.2785,ads-360?utm_campaign=l-sha-通用词长尾词SH-WAP?utm_term=上海市东海广场,l-sha-通用词长尾词SH-WAP?utm_term=上海市东海广场,cpc,上海市东海广场,,www.wework.cn,?utm_medium=cpc&utm_source=ads-360?utm_campaign=l%2Dsha%2D%E9%80%9A%E7%94%A8%E8%AF%8DSH%2DWAP?utm_term=%E4%B8%9C%E6%B5%B7%E5%B9%BF%E5%9C%BA,/page/zhaoshangju,,上海招商局广场
7060213616366765,2971476347701205,1220361251981816,2019-06-08 07:59:03.944,2019-06-08 07:57:43.884,iOS 12.2,Mobile,China,Guangdong,Guangzhou,14.18.29.106,https://m.baidu.com/baidu.php?sc.a00000apJPO0FYNyJS8nmbmp3QDyX0xyG7j3bInflnMpob_v13FcL39esNtEGfC29bW3PXD6FZHEaVFb6YaFjaFPUFI-UeD-x7ygDSChx-f7sJxr_8UumIfsYJg9KE0mfDiAbM9iOXx_Vne7ZfO_p6Vaz35siEO-dZYFMPhoFjs5pmj8hW-5n-c67IMZYfD0QjL_FlwKCjb6J8NdBf.DD_NR2Ar5Od6,www.wework.cn/activity/sh_bj_general,Mobile Safari UI/WKWebView 12.2,ads-baidu,l-can-闪投-WAP,cpc,link2,橱窗can,www.wework.cn,?utm_source=ads-baidu&utm_medium=cpc&utm_campaign=l-can-%E9%97%AA%E6%8A%95-WAP&utm_content=%E6%A9%B1%E7%AA%97can&utm_term=link2,/city/guangzhou,,WeWork 全球创造者社区，不仅是联合办公
761308891282189,7128619839501883,498974835277152,2019-06-08 07:59:21.232,2019-06-08 07:59:21.232,Mac OS X 10.14.4,Desktop,China,Beijing,Beijing,221.219.205.54,https://www.baidu.com/baidu.php?sc.a00000apJPO0FYNyJdOq108sc7WmHznWOft-YLdY6UVawSPNSdBdAkaNkLjt0tOSW9vpL9h87oVDrK-MYAaUqsFa6brxx2xL6rm5DZVW1LrBhZ30QflZL_MHo6hbzFALkUFh8dcNNyIL16yFr_9lsdYz7VbvTBnD6JYXPbdq0NNCUatLz8xCME3hTvCjYrM71rNLdzueDg20yLDt50.7Y_NR2Ar5O,www.wework.cn/,Chrome 74.0.3729,ads-baidu,l-pek-人群词BJ-PC,cpc,真格基金,真格基金,www.wework.cn,?page=cpc&utm_source=ads-baidu&utm_medium=cpc&utm_term=%E7%9C%9F%E6%A0%BC%E5%9F%BA%E9%87%91&utm_content=%E7%9C%9F%E6%A0%BC%E5%9F%BA%E9%87%91&utm_campaign=l-pek-%E4%BA%BA%E7%BE%A4%E8%AF%8DBJ-PC&src=Baidu&medium=PPC&Network=1&kw=57657811999&ad=14925785877&mt=1&ap=cl2&ag_kwid=15916-3-e2b842bbbab40232.fe5f14bf32cb7302&bd_vid=10404996207885784373,/,,WeWork 全球创造者社区，不仅是联合办公
5257974814307832,1843913803901909,2450623050412654,2019-06-08 07:59:29.441,2019-06-08 07:59:29.441,Windows 10,Desktop,China,Shanghai,Shanghai,101.229.132.164,https://sp0.baidu.com/9q9JcDHa2gU2pMbgoY3K/adrc.php?t=06KL00c00fAvB9s0qhdB0noJr0AoN5VT00000n1dcNC00000uXyDGc.THdLugIETh_0UWdBmy-bIfK15yc4nWRkmH64nj04mhDsPjT0IHdAPWNaPH77nRRsnjDdPHIKnWIjPYPArjc4nW6LnbcsnsK95gTqFhdWpyfqn1c1n1R3PHmzrausThqbpyfqnHm0uHdCIZwsT1C,www.wework.cn/,Chrome 74.0.3729,ads-baidubrandzone,l-sha-PC品专,cpc,title,title,www.wework.cn,?page=cpc&utm_source=ads-baidubrandzone&utm_medium=cpc&utm_term=title&utm_content=title&utm_campaign=l-sha-PC%E5%93%81%E4%B8%93&ag_kwid=15916-19-bcef271d03d08af1.aadd076147dd1db0,/,,WeWork 全球创造者社区，不仅是联合办公
5302264705437970,2919468945979985,4168800480638385,2019-06-08 08:00:07.200,2019-06-08 08:00:07.200,Android,Mobile,China,Sichuan,Chengdu,223.104.216.192,https://m.baidu.com/baidu.php?sc.a00000apJPO0FYNyJtpHFaiXUEvvdi4rRwctSCe2KlK5JMxjZdDo30KdIMLxcMpYrtCA5F4o9ElCTb8A3v69aOsjzNUD5qAp-cwJvW2X32-BJlZqi-Y_fXM37yTQgAqh7joqFWa3e7LK8JEuUIKnr-LYoKytQah_lQ9pbNV_U4h96A44MchggVZDkwP4Rgue8ncQBiroFaO0gmEGP0.DY_NR2Ar5Od6,www.wework.cn/activity/sh_bj_general,Chrome Mobile 63.0.3239,ads-baidu,l-ctu-楼盘词领地中心CD-WAP,cpc,城市之心,领地中心楼盘,www.wework.cn,?utm_source=ads-baidu&utm_medium=cpc&utm_term=%E5%9F%8E%E5%B8%82%E4%B9%8B%E5%BF%83&utm_content=%E9%A2%86%E5%9C%B0%E4%B8%AD%E5%BF%83%E6%A5%BC%E7%9B%98&utm_campaign=l-ctu-%E6%A5%BC%E7%9B%98%E8%AF%8D%E9%A2%86%E5%9C%B0%E4%B8%AD%E5%BF%83CD-WAP&src=Baidu&medium=PPC&ag_kwid=15916-40-2813fb8fc8a6eb05.473972ee873c72d2_m,/activity/sh_bj_general,,WeWork 全球创造者社区，不仅是联合办公
2042323678730107,8036362286745698,5697245827591070,2019-06-08 08:00:08.220,2019-06-08 08:00:08.220,Windows 10,Desktop,China,Jiangsu,Suzhou,117.62.2.179,https://www.baidu.com/baidu.php?sc.a00000apJPO0FYNyJ4JhJ--yuU12fkwgtGK1CydLtggbd1sqiYZq9f7HFidTEcUgumeAmM6QaX84-DNB3JvYHof5PLKu10MLTKaxkMjaYP2gFNKZEhe1R_-PDyAQau6vpwbk8HPO745juD36Q3KM3veIRl4lkralhyjlivVgzB0UnnpwGlTYkVB7P0F8UlIXYjMuHxleex6tBArC20.DR_NR2Ar5O,www.wework.cn/page/suzhouzhongxin,Chrome 74.0.3729,ads-baidu,l-szv-b-suzhouzhongxin-d-c,cpc,苏州办公室,,www.wework.cn,?utm_medium=cpc&utm_source=ads-baidu&utm_campaign=l-szv-b-suzhouzhongxin-d-c&utm_term=%E8%8B%8F%E5%B7%9E%E5%8A%9E%E5%85%AC%E5%AE%A4,/page/suzhouzhongxin,,WeWork 全球创造者社区，不仅是联合办公
2469851724204171,6554446055790735,5714618768823712,2019-06-08 08:00:18.002,2019-06-08 08:00:18.002,iOS 12.2,Mobile,China,Shanghai,Shanghai,223.104.212.76,,www.wework.cn/activity/bj_general,Mobile Safari UI/WKWebView 12.2,,,,,,www.wework.cn,,/activity/bj_general,,WeWork 全球创造者社区，不仅是联合办公
7701894368126578,2906787336101569,5119883930133768,2019-06-08 08:00:19.949,2019-06-08 08:00:19.949,Android,Mobile,China,Shanghai,Shanghai,222.72.94.210,http://10.71.12.10:9997/login?cid=NjJQNY8o99&username=13818515264-S-EY584H8Y45,www.wework.cn/,Safari 4.0,guest-wifi,,,,,www.wework.cn,?utm_source=guest-wifi,/,,WeWork 全球创造者社区，不仅是联合办公
3180081707198846,3354710849782269,1444865924833355,2019-06-08 08:00:20.344,2019-06-08 08:00:20.344,iOS 12.3.1,Mobile,China,Beijing,Beijing,61.148.244.195,https://sp0.baidu.com/9q9JcDHa2gU2pMbgoY3K/adrc.php?t=06KC06c00f71ywC0MYI60noJr0AlpEVT00000csPA7C000005uHYs3.THdLugIETh8k_UlG0A3qmgKsTLwEThNxILn0T1Y3Phmknj0LnWD4PjnduWR30ZRqfbF7PWc1rjmsPbPAwWw7n1n4f1b3f1KAwWbvP1bkPRc0mHdL5iuVmv-b5HnznHTkPjRLnW0hTZFEuA-b5HD,www.wework.cn/activity/sh_bj_general,Mobile Safari UI/WKWebView 12.3.1,ads-baidubrandzone,l-pek-WAP品专,cpc,按钮,按钮,www.wework.cn,?utm_source=ads-baidubrandzone&utm_medium=cpc&utm_term=%E6%8C%89%E9%92%AE&utm_content=%E6%8C%89%E9%92%AE&utm_campaign=l-pek-WAP%E5%93%81%E4%B8%93&ag_kwid=15916-20-cd33e821c6008d00.f7714db8a6bffc31_m,/activity/sh_bj_general,,WeWork 全球创造者社区，不仅是联合办公
4560036978519987,8203289932977489,7955103313064082,2019-06-08 08:01:01.249,2019-06-08 08:01:01.249,Android 7.0,Mobile,China,Guangdong,Shenzhen,113.89.150.46,http://m.baidu.com/baidu.php?sc.a00000apJPO0FYNyJznMFqb11FiwBPUKnBgAfAlOP4Gu7VLg8GOUcWe00c4CxNzo1WaLOLexDGwo0OXIrcQXwG12Y6a_cBxDyNlQI69GvQ3LRxi0bODpZLoyCrlRovl160pm_fBHFMmLmOtTpYHJYGNufFj3-cmQfH8EEaYzvKe3oNKD5B64V8MOT7gG2ePA7ERt_i8a4VPixA6M1s.7D_NR2Ar5Od66,www.wework.cn/activity/sh_bj_general,Chrome Mobile 56.0.2924,ads-baidu,l-szx-人群词SZ-WAP,cpc,律师事务所+深圳,律师事务所,www.wework.cn,?utm_source=ads-baidu&utm_medium=cpc&utm_term=%E5%BE%8B%E5%B8%88%E4%BA%8B%E5%8A%A1%E6%89%80%2B%E6%B7%B1%E5%9C%B3&utm_content=%E5%BE%8B%E5%B8%88%E4%BA%8B%E5%8A%A1%E6%89%80&utm_campaign=l-szx-%E4%BA%BA%E7%BE%A4%E8%AF%8DSZ-WAP&src=Baidu&medium=PPC&ag_kwid=15916-40-f49d02d7861dee1b.3c5376beaa9f1065_m,/activity/sh_bj_general,,WeWork 全球创造者社区，不仅是联合办公
258581678456732,812272942563521,648420124204145,2019-06-08 08:01:02.063,2019-06-08 08:01:02.063,iOS 12.1,Mobile,China,Shanghai,Shanghai,223.104.212.13,https://sp0.baidu.com/9q9JcDHa2gU2pMbgoY3K/adrc.php?t=06KC06c00f71ywC0iq490noJr0DMpOVT00000cbPA7C00000LvWRjm.THdLugIEThEF1eJW0A3qrjfYm-qLTsK15yDdmycLnWb4P1KWmvRzuhf0IHdDP1mvwDujPYc1fWRvwRcdPjPjnRfznH03wjmdrDnLfsK95gTqFhdWpyfqn1ckP1DYPHTkPBusThqbpyfqnHm0uHd,www.wework.cn/activity/sh_bj_general,Mobile Safari 12.0,ads-baidubrandzone,l-sha-WAP品专,cpc,按钮,按钮,www.wework.cn,?utm_source=ads-baidubrandzone&utm_medium=cpc&utm_term=%E6%8C%89%E9%92%AE&utm_content=%E6%8C%89%E9%92%AE&utm_campaign=l-sha-WAP%E5%93%81%E4%B8%93&ag_kwid=15916-20-b597c7d52a0c87bc.d86b099f18590818_m,/activity/sh_bj_general,,WeWork 全球创造者社区，不仅是联合办公
5330029651471573,6554446055790735,5714618768823712,2019-06-08 08:01:09.279,2019-06-08 08:00:22.795,iOS 12.2,Mobile,China,Shanghai,Shanghai,223.104.212.76,,www.wework.cn/activity/bj_general,Mobile Safari UI/WKWebView 12.2,,,,,,www.wework.cn,,/city/shanghai,,WeWork 全球创造者社区，不仅是联合办公
4348183262510570,2232881550397020,5708475789973550,2019-06-08 08:01:47.927,2019-06-08 07:52:58.623,iOS 10.1.1,Mobile,China,Jiangsu,Haimen,58.208.105.4,https://m.baidu.com/baidu.php?sc.a00000apJPO0FYNyJt4JapD1Bs7dqRaJzVH2_LJwpc_1haj1FzUwjJnAAhtoLJ5Tse-A7OOwSorHJLeN2EYfToYpGbCMnxScQdFwdvFXtCU4a8hS946fqmhX2QkwKdOH6_oft5SY9vWebTBzwD2-qYQ55UEKWI_A_C2oslRJIML1r8buHHeKJUk-gLMLPlf3bIoClPj2QeX9VSQKv0.7Y_NR2Ar5Od6,www.wework.cn/page/suzhouzhongxin,Mobile Safari 10.0,ads-baidu,l-szv-b-suzhouzhongxin-d-m,cpc,苏州办公出租,,www.wework.cn,?utm_medium=cpc&utm_source=ads-baidu&utm_campaign=l-szv-b-suzhouzhongxin-d-m&utm_term=%E8%8B%8F%E5%B7%9E%E5%B0%8F%E5%8A%9E%E5%85%AC%E5%AE%A4%E5%87%BA%E7%A7%9F,/page/suzhouzhongxin,,苏州中心广场B座
5954624091620338,1844217923340978,8085648321083880,2019-06-08 08:01:51.506,2019-06-08 08:01:51.506,Android 7.0,Mobile,China,Guangdong,Dongguan,223.104.63.255,https://m.baidu.com/baidu.php?url=060000ae5skSL9u_FClw5x75k2G_AaV4ObbDQtF_xNV3UEPBrrEaEaSvV1RsBiPCHWQHH6-iInoAF0m7ild_EAUah1E-1U0fH5_ck2X4qJoFHl7fmRgN-mgkhlGEH6KLFrQRrLHYWzao_ZKx6j6JTrZ26L_gWRFRetrg0BhV-PNyWMwdfZBCS0g6oS9OATHHXA4yXH26Umqk9PMdY0.7R_NR2Ar5Od,www.wework.cn/activity/sh_bj_general,Android 7.0,ads-baidu,l-szx-高转化词SZ-WAP,cpc,联合办公出租,通用词,www.wework.cn,?utm_source=ads-baidu&utm_medium=cpc&utm_term=%E8%81%94%E5%90%88%E5%8A%9E%E5%85%AC%E5%87%BA%E7%A7%9F&utm_content=%E9%80%9A%E7%94%A8%E8%AF%8D&utm_campaign=l-szx-%E9%AB%98%E8%BD%AC%E5%8C%96%E8%AF%8DSZ-WAP&src=Baidu&medium=PPC&ag_kwid=15916-40-b92972efb29962bf.6e34a9bd4c4a95da_m,/activity/sh_bj_general,,WeWork 全球创造者社区，不仅是联合办公
253188898395012,523276209564549,1013492709358758,2019-06-08 08:02:06.167,2019-06-08 08:02:06.167,iOS 10.3.3,Mobile,China,Shaanxi,Xi'an,117.136.50.200,https://m.baidu.com/baidu.php?sc.a00000apJPO0FYNyJYcwh4ARi3gG_NNHDmXZWDgZ0tP3CqZNfCCLs9V0ojQWMH-8yXRQ8Qviq-ol8M8yodEun5J9-vPsAtsG5_xPnkehMJmw_htWTMayBo-rT6wp_h5U9x8_DLCZ1_pUKQvarQ2Gvgrhvfnr3fmKpJ5TmaMHwVkPCinjS_k8vXftpnQrWWlgwjc57v6iLqrtyw0o70.7D_NR2Ar5Od6,www.wework.cn/page/xian,Baidu Browser 6.1.21,ads-baidu,l-xiy-d-m,cpc,WeWork,,www.wework.cn,?utm_medium=cpc&utm_source=ads-baidu&utm_campaign=l-xiy-d-m&utm_term=WeWork,/page/xian,,西安
7689623799494853,6241321586657154,1821308426617210,2019-06-08 08:02:06.774,2019-06-08 08:02:06.774,iOS 12.3.1,Mobile,China,Zhejiang,Hangzhou,112.10.13.55,https://m.baidu.com/baidu.php?sc.K00000KbUiqGbb95a2pu8uh3QqZjNQUPfFqys1dzq1iwxnBthWApKVw_ekBy23VKAoO9G9-skcpY-ulrwZNgAin9ZAiSjdw-4JVuM0gMtCC_YLeybn5Ivd7xQSQ_vn85-FpR6jbgwKL8Oh9SUM6pLTLt9dksgeeg88S0sczWUuqprLvh08zW5P0NQUrsL-7IozhmCVOwwJW3EXDcU6.Db_NR2Ar5Od6,www.wework.cn/activity/sh_bj_general,Mobile Safari 12.1.1,ads-baidu,l-hgh-通用词HZ-WAP,cpc,杭州办公室租,办公室出租-杭州,www.wework.cn,?utm_source=ads-baidu&utm_medium=cpc&utm_term=%E6%9D%AD%E5%B7%9E%E5%8A%9E%E5%85%AC%E5%AE%A4%E7%A7%9F&utm_content=%E5%8A%9E%E5%85%AC%E5%AE%A4%E5%87%BA%E7%A7%9F-%E6%9D%AD%E5%B7%9E&utm_campaign=l-hgh-%E9%80%9A%E7%94%A8%E8%AF%8DHZ-WAP&src=Baidu&medium=PPC&ag_kwid=15916-40-6c6f0dc72664440f.6edbe3cecc32c2fe_m,/activity/sh_bj_general,,WeWork 全球创造者社区，不仅是联合办公
4970464516372617,592630600531284,2607962424846065,2019-06-08 08:02:07.028,2019-06-08 08:02:07.028,Windows 10,Desktop,China,Sichuan,Chengdu,221.237.20.5,https://www.baidu.com/baidu.php?sc.a00000apJPO0FYNyJsur-T-SdxTg2DN08ACJmc87W9NScuRddJqmYas7mQ-BRnYIaoq4LpSvx0hFKG38zNnIEHWszWO4qwO9ycY1_wdmEHFGpUB520ox0reULk4gBe3Kduz436LJY2LBivK45fhZuFVB0UAf7aYl3bUWr-_CI1aArlfp-G3H1X84IiaRGZfMMXrlTlxMnwPI_4Mpcf.7b_NR2Ar5O,www.wework.cn/page/chengdu,Chrome 63.0.3239,ads-baidu,l-ctu-通用词CD-PC,cpc,文化创意产业园,创业园,www.wework.cn,?utm_source=ads-baidu&utm_medium=cpc&utm_term=%E6%96%87%E5%8C%96%E5%88%9B%E6%84%8F%E4%BA%A7%E4%B8%9A%E5%9B%AD&utm_content=%E5%88%9B%E4%B8%9A%E5%9B%AD&utm_campaign=l-ctu-%E9%80%9A%E7%94%A8%E8%AF%8DCD-PC&src=Baidu&medium=PPC&Network=1&kw=91734992907&ad=23976345225&mt=2&ap=cl1&ag_kwid=15916-40-f21e81d0b090ad56.a701384d221e26d5,/page/chengdu,,成都
4880648137656360,2417528526173394,474150567786114,2019-06-08 08:02:18.178,2019-06-08 08:02:18.178,iOS 12.3.1,Mobile,Japan,Tokyo,Setagaya-ku,126.189.94.151,http://10.43.12.10:9997/login?cid=Fug3AzV93T&username=18683686361-S-MXE7UJDZ8Y,www.wework.cn/,Mobile Safari 12.1.1,member-wifi,,,,,www.wework.cn,?utm_source=member-wifi,/,,WeWork 全球创造者社区，不仅是联合办公
8647009529164463,5210740654072770,4985002978159560,2019-06-08 08:02:19.489,2019-06-08 08:02:17.598,iOS 10.3.3,Mobile,China,Shaanxi,Xi'an,117.136.50.200,https://m.baidu.com/baidu.php?sc.a00000apJPO0FYNyJYcwh4ARi3gG_NNHDmXZWDgZ0tP3CqZNfCCLs9V0ojQWMH-8yXRQ8Qviq-ol8M8yodEun5J9-vPsAtsG5_xPnkehMJmw_htWTMayBo-rT6wp_h5U9x8_DLCZ1_pUKQvarQ2Gvgrhvfnr3fmKpJ5TmaMHwVkPCinjS_k8vXftpnQrWWlgwjc57v6iLqrtyw0o70.7D_NR2Ar5Od6,www.wework.cn/city/xian,Baidu Browser 6.1.21,ads-baidu,l-xiy-d-m,cpc,WeWork,,www.wework.cn,?utm_source=ads-baidu&utm_medium=cpc&utm_campaign=l-xiy-d-m&utm_term=WeWork,/building/zhongtie,,西安
7242731721967235,592630600531284,2607962424846065,2019-06-08 08:02:24.241,2019-06-08 08:02:06.345,Windows 10,Desktop,China,Sichuan,Chengdu,221.237.20.5,https://www.baidu.com/baidu.php?sc.a00000apJPO0FYNyJsur-T-SdxTg2DN08ACJmc87W9NScuRddJqmYas7mQ-BRnYIaoq4LpSvx0hFKG38zNnIEHWszWO4qwO9ycY1_wdmEHFGpUB520ox0reULk4gBe3Kduz436LJY2LBivK45fhZuFVB0UAf7aYl3bUWr-_CI1aArlfp-G3H1X84IiaRGZfMMXrlTlxMnwPI_4Mpcf.7b_NR2Ar5O,www.wework.cn/page/chengdu,Chrome 63.0.3239,ads-baidu,l-ctu-通用词CD-PC,cpc,文化创意产业园,创业园,www.wework.cn,?utm_source=ads-baidu&utm_medium=cpc&utm_campaign=l-ctu-%E9%80%9A%E7%94%A8%E8%AF%8DCD-PC&utm_content=%E5%88%9B%E4%B8%9A%E5%9B%AD&utm_term=%E6%96%87%E5%8C%96%E5%88%9B%E6%84%8F%E4%BA%A7%E4%B8%9A%E5%9B%AD,/building/lingdizhongxin,,成都
1829511129706608,2376428757117469,3465154283416028,2019-06-08 08:02:46.838,2019-06-08 08:02:46.838,Android,Mobile,China,Sichuan,Chengdu,117.176.229.121,https://m.baidu.com/baidu.php?sc.a00000apJPO0FYNyJs26sX92fGU1zqyuAeuFQ1RalR9oUrU4KR2ZBN1yCQNV8YAyC1hzMtixKwInN_bwGCs2rNn5eV48Kc9L4u40OnZTfvIJ91jmlgJQtz-LgvDImKoSboLF6Gk04cKf_nK2AIRM7u2p0c0aIzNfCA3K98sw4fqeShjbC7A6P7ZapP-zTeZBldTu83P89wbY6x5FR6.7R_NR2Ar5Od6,www.wework.cn/activity/sh_bj_general,Chrome Mobile 63.0.3239,ads-baidu,l-ctu-通用词CD-WAP,cpc,办公楼租赁,成都-办公室-出租,www.wework.cn,?utm_source=ads-baidu&utm_medium=cpc&utm_term=%E5%8A%9E%E5%85%AC%E6%A5%BC%E7%A7%9F%E8%B5%81&utm_content=%E6%88%90%E9%83%BD-%E5%8A%9E%E5%85%AC%E5%AE%A4-%E5%87%BA%E7%A7%9F&utm_campaign=l-ctu-%E9%80%9A%E7%94%A8%E8%AF%8DCD-WAP&src=Baidu&medium=PPC&ag_kwid=15916-40-40ac1cd3eda9fea3.f239bf891ed44463_m,/activity/sh_bj_general,,WeWork 全球创造者社区，不仅是联合办公
6054615894891194,1254233549237964,662668224166976,2019-06-08 08:02:53.146,2019-06-08 08:02:53.146,Windows 10,Desktop,Taiwan,Taipei City,Taipei,103.122.21.233,https://www.baidu.com/baidu.php?sc.a00000apJPO0FYNyJY5p_gTQu-ieWtDLiV2iq5cQy-WkZoRA6aFDaSjjW81lV4UdRohJfusf7XWgKSmmicQUXl9vJ-giyg136Zvj7-30M0gUNpWUmgYvjPA1kCl-j07Z6ELXDyCjSHI4ZuM9RdG_G6GAoPtilbFJEzlmbfINuzS5Eh6Y5xM4I_WQNJ-HkG4ZKza2sGThsEs_Kj62t0.7D_insYZOf,www.wework.cn/page/damazhan,Chrome 75.0.3770,ads-baidu,l-can-高转化词GZ-PC,cpc,联合办公广州,通用词,www.wework.cn,?locale=zh-cn&utm_source=ads-baidu&utm_medium=cpc&utm_term=%E8%81%94%E5%90%88%E5%8A%9E%E5%85%AC%E5%B9%BF%E5%B7%9E&utm_content=%E9%80%9A%E7%94%A8%E8%AF%8D&utm_campaign=l-can-%E9%AB%98%E8%BD%AC%E5%8C%96%E8%AF%8DGZ-PC&src=Baidu&medium=PPC&Network=1&kw=103308830645&ad=26069216792&mt=2&ap=cl1&ag_kwid=15916-40-248916a86c74fc14.aedf70ff225500b5,/page/damazhan,,大马站商业中心
2960407371330491,592630600531284,2607962424846065,2019-06-08 08:02:57.529,2019-06-08 08:02:06.391,Windows 10,Desktop,China,Sichuan,Chengdu,221.237.20.5,https://www.baidu.com/baidu.php?sc.a00000apJPO0FYNyJsur-T-SdxTg2DN08ACJmc87W9NScuRddJqmYas7mQ-BRnYIaoq4LpSvx0hFKG38zNnIEHWszWO4qwO9ycY1_wdmEHFGpUB520ox0reULk4gBe3Kduz436LJY2LBivK45fhZuFVB0UAf7aYl3bUWr-_CI1aArlfp-G3H1X84IiaRGZfMMXrlTlxMnwPI_4Mpcf.7b_NR2Ar5O,www.wework.cn/page/chengdu,Chrome 63.0.3239,ads-baidu,l-ctu-通用词CD-PC,cpc,文化创意产业园,创业园,www.wework.cn,?utm_source=ads-baidu&utm_medium=cpc&utm_campaign=l-ctu-%E9%80%9A%E7%94%A8%E8%AF%8DCD-PC&utm_content=%E5%88%9B%E4%B8%9A%E5%9B%AD&utm_term=%E6%96%87%E5%8C%96%E5%88%9B%E6%84%8F%E4%BA%A7%E4%B8%9A%E5%9B%AD&nav_modal=locations?utm_source=ads-baidu&utm_medium=cpc&utm_campaign=l-ctu-%E9%80%9A%E7%94%A8%E8%AF%8DCD-PC&utm_content=%E5%88%9B%E4%B8%9A%E5%9B%AD&utm_term=%E6%96%87%E5%8C%96%E5%88%9B%E6%84%8F%E4%BA%A7%E4%B8%9A%E5%9B%AD,/building/lingdizhongxin,,领地中心
